datetime,open,high,low,close,volume,turnover,open_interest
2019-12-20 00:00:00,3531.64,3558.33,3523.86,3531.64,2745516,96772583280.00,377266
2019-12-23 00:00:00,3557.73,3567.09,3528.95,3557.73,2885092,102222702040.00,381050
2019-12-24 00:00:00,3528.82,3567.59,3521.26,3528.82,2764724,97591953520.00,397140
2019-12-25 00:00:00,3499.76,3535.71,3498.49,3499.76,2122610,74542077000.00,416428
2019-12-26 00:00:00,3539.41,3541.94,3482.97,3539.41,2795286,98034863480.00,416764
2019-12-27 00:00:00,3549.25,3561.06,3530.39,3549.25,2418308,85653551900.00,416432
2019-12-30 00:00:00,3552.47,3568.18,3536.23,3552.47,2159892,76715054460.00,422640
2019-12-31 00:00:00,3569.48,3577.88,3540.91,3569.48,2912860,103927443800.00,410102
2020-01-02 00:00:00,3537.90,3583.38,3532.06,3537.90,1087440,38695029100.00,213840
2020-01-03 00:00:00,3530.94,3553.36,3530.53,3530.94,842964,29906190580.00,216984
2020-01-06 00:00:00,3543.92,3550.25,3512.04,3543.92,1051174,37249936040.00,225809
2020-01-07 00:00:00,3555.20,3560.86,3539.09,3555.20,762582,27165576110.00,222384
2020-01-08 00:00:00,3596.20,3599.60,3553.06,3596.20,1130560,40623209920.00,221137
2020-01-09 00:00:00,3536.09,3599.86,3531.46,3536.09,1239023,44352147750.00,234750
2020-01-10 00:00:00,3550.12,3561.29,3533.38,3550.12,701770,25001493020.00,236256
2020-01-13 00:00:00,3509.41,3544.47,3508.43,3509.41,928590,32867474930.00,255594
2020-01-14 00:00:00,3545.55,3547.87,3495.34,3545.55,972947,34427786130.00,259301
2020-01-15 00:00:00,3513.83,3553.28,3513.51,3513.83,918526,32596873500.00,265402
2020-01-16 00:00:00,3539.05,3550.95,3511.38,3539.05,1034246,36578634850.00,298827
2020-01-17 00:00:00,3564.17,3576.29,3532.06,3564.17,989223,35349730320.00,296137
2020-01-20 00:00:00,3574.81,3587.27,3558.76,3574.81,722340,25898737900.00,299626
2020-01-21 00:00:00,3540.17,3574.06,3525.85,3540.17,965634,34376057270.00,307872
2020-01-22 00:00:00,3526.47,3535.57,3476.85,3526.47,1302468,45821135380.00,334807
2020-01-23 00:00:00,3467.92,3517.06,3459.45,3467.92,1009255,35297594420.00,358834
2020-02-03 00:00:00,3211.80,3465.15,3203.95,3211.80,1681559,54453536900.00,446907
2020-02-04 00:00:00,3299.32,3320.71,3189.07,3299.32,1850245,60596493490.00,535096
2020-02-05 00:00:00,3288.63,3310.97,3275.97,3288.63,1346316,44372653130.00,587681
2020-02-06 00:00:00,3301.58,3314.14,3266.44,3301.58,1497229,49345149780.00,641604
2020-02-07 00:00:00,3329.66,3339.83,3289.20,3329.66,1097230,36339057220.00,681002
2020-02-10 00:00:00,3316.97,3329.98,3292.92,3316.97,1185425,39271773450.00,716356
2020-02-11 00:00:00,3393.86,3473.92,3315.75,3393.86,2799220,95078131800.00,730154
2020-02-12 00:00:00,3403.69,3425.29,3385.22,3403.69,1379798,47000156660.00,734710
2020-02-13 00:00:00,3400.65,3422.14,3387.68,3400.65,1276724,43434131990.00,744304
2020-02-14 00:00:00,3407.95,3413.64,3377.35,3407.95,1234574,41877002540.00,771731
2020-02-17 00:00:00,3443.36,3451.25,3399.25,3443.36,1466306,50215702900.00,826915
2020-02-18 00:00:00,3407.34,3451.32,3403.20,3407.34,1489180,50965293630.00,833887
2020-02-19 00:00:00,3405.36,3412.27,3390.49,3405.36,1171625,39863495120.00,823355
2020-02-20 00:00:00,3463.87,3478.99,3405.26,3463.87,2315140,79764106030.00,827323
2020-02-21 00:00:00,3480.21,3489.32,3457.03,3480.21,1597317,55487579220.00,844226
2020-02-24 00:00:00,3470.74,3501.95,3450.12,3470.74,1803130,62730770550.00,817600
2020-02-25 00:00:00,3489.61,3492.00,3433.94,3489.61,1676912,58096570940.00,868013
2020-02-26 00:00:00,3453.53,3490.06,3446.01,3453.53,1586705,55027491030.00,876313
2020-02-27 00:00:00,3429.79,3459.86,3419.40,3429.79,1391496,47754785930.00,902478
2020-02-28 00:00:00,3348.75,3409.22,3338.29,3348.75,2524494,84955209700.00,943075
2020-03-02 00:00:00,3432.31,3451.89,3336.95,3432.31,2300850,78383627590.00,954884
2020-03-03 00:00:00,3438.48,3470.81,3430.16,3438.48,1531311,52766886540.00,996811
2020-03-04 00:00:00,3488.06,3489.24,3430.04,3488.06,1839465,63651021940.00,1032130
2020-03-05 00:00:00,3477.23,3505.84,3470.66,3477.23,1449969,50508901070.00,1049442
2020-03-06 00:00:00,3452.09,3477.24,3446.60,3452.09,1394947,48215506220.00,1058710
2020-03-09 00:00:00,3449.43,3451.44,3367.71,3449.43,2397801,81722825740.00,1068535
2020-03-10 00:00:00,3481.16,3494.56,3438.20,3481.16,1865330,64685739890.00,1037571
2020-03-11 00:00:00,3490.82,3517.98,3484.72,3490.82,1941245,68060095890.00,1016552
2020-03-12 00:00:00,3502.38,3514.67,3461.71,3502.38,2396039,83863578810.00,1000334
2020-03-13 00:00:00,3536.35,3539.29,3446.08,3536.35,3023773,105820803720.00,982679
2020-03-16 00:00:00,3515.24,3549.44,3502.36,3515.24,1928742,68370244880.00,1046377
2020-03-17 00:00:00,3524.42,3531.07,3493.00,3524.42,1705254,60174359820.00,1045191
2020-03-18 00:00:00,3508.90,3550.27,3495.81,3508.90,2204529,78123230330.00,1088020
2020-03-19 00:00:00,3474.28,3511.20,3288.88,3474.28,4616712,158323626430.00,1149801
2020-03-20 00:00:00,3407.49,3500.37,3392.16,3407.49,2557684,88490570390.00,1162104
2020-03-23 00:00:00,3318.18,3382.89,3299.33,3318.18,2508460,84183298150.00,1302351
2020-03-24 00:00:00,3370.81,3383.84,3308.35,3370.81,2537716,85241652450.00,1283122
2020-03-25 00:00:00,3391.65,3405.32,3362.45,3391.65,1916769,65209533300.00,1305272
2020-03-26 00:00:00,3372.47,3401.34,3365.06,3372.47,1537297,51996086660.00,1355221
2020-03-27 00:00:00,3362.90,3387.23,3351.22,3362.90,1477830,49773456970.00,1398849
2020-03-30 00:00:00,3284.73,3355.16,3268.33,3284.73,2271732,74731862520.00,1578198
2020-03-31 00:00:00,3267.53,3299.75,3254.13,3267.53,1455698,47684803290.00,1641184
2020-04-01 00:00:00,3200.43,3272.39,3188.05,3200.43,2142040,68761106820.00,1837480
2020-04-02 00:00:00,3247.01,3259.23,3124.60,3247.01,2877405,91774290210.00,1774718
2020-04-03 00:00:00,3207.06,3263.35,3196.92,3207.06,1652910,53212571960.00,1721719
2020-04-07 00:00:00,3216.79,3254.06,3201.38,3216.79,1644241,53110815680.00,1755974
2020-04-08 00:00:00,3251.46,3266.00,3195.02,3251.46,1744951,56508449820.00,1712854
2020-04-09 00:00:00,3311.76,3327.57,3252.35,3311.76,2063949,68162307260.00,1742726
2020-04-10 00:00:00,3375.31,3377.06,3304.48,3375.31,1864105,62229664790.00,1731030
2020-04-13 00:00:00,3390.25,3414.67,3357.51,3390.25,1897698,64353645280.00,1784082
2020-04-14 00:00:00,3385.53,3423.87,3371.24,3385.53,1687519,57360431530.00,1774661
2020-04-15 00:00:00,3373.29,3403.83,3357.15,3373.29,1627177,55031810410.00,1787019
2020-04-16 00:00:00,3382.77,3403.96,3348.32,3382.77,1920817,64970077180.00,1775026
2020-04-17 00:00:00,3379.34,3430.82,3368.60,3379.34,1837010,62509726880.00,1755453
2020-04-20 00:00:00,3358.03,3399.65,3356.42,3358.03,1240019,41938243950.00,1789612
2020-04-21 00:00:00,3330.58,3355.40,3301.58,3330.58,1693385,56393322740.00,1789845
2020-04-22 00:00:00,3364.39,3364.39,3295.81,3364.39,1574262,52567373350.00,1836524
2020-04-23 00:00:00,3320.44,3376.99,3316.06,3320.44,1638509,54967842240.00,1807461
2020-04-24 00:00:00,3331.84,3337.14,3308.64,3331.84,1212256,40381531950.00,1792152
2020-04-27 00:00:00,3305.62,3344.36,3298.63,3305.62,1294719,43107839090.00,1789616
2020-04-28 00:00:00,3279.85,3318.46,3263.82,3279.85,1791333,59088288490.00,1820305
2020-04-29 00:00:00,3286.57,3298.05,3272.24,3286.57,1067822,35168564810.00,1836845
2020-04-30 00:00:00,3346.83,3348.36,3284.90,3346.83,1461830,48781497110.00,1766649
2020-05-06 00:00:00,3371.07,3383.25,3345.38,3371.07,1174175,39682764890.00,1743723
2020-05-07 00:00:00,3416.57,3419.47,3372.31,3416.57,1503248,51340737950.00,1863766
2020-05-08 00:00:00,3428.38,3455.78,3417.05,3428.38,1524356,52582111410.00,1847972
2020-05-11 00:00:00,3427.97,3449.86,3409.56,3427.97,1360645,46855108740.00,1836625
2020-05-12 00:00:00,3439.05,3442.01,3416.39,3439.05,1086470,37432837560.00,1862561
2020-05-13 00:00:00,3440.54,3469.78,3410.97,3440.54,1732092,59851101150.00,1853653
2020-05-14 00:00:00,3421.92,3448.87,3420.25,3421.92,1474449,50864525470.00,1874514
2020-05-15 00:00:00,3440.31,3451.35,3404.39,3440.31,1558713,53707970510.00,1864823
2020-05-18 00:00:00,3503.84,3519.59,3432.29,3503.84,2083050,72785887270.00,1783179
2020-05-19 00:00:00,3531.96,3552.17,3496.03,3531.96,1737067,61539567150.00,1793135
2020-05-20 00:00:00,3503.89,3527.75,3497.92,3503.89,1208461,42607076320.00,1779215
2020-05-21 00:00:00,3538.36,3541.42,3500.21,3538.36,1335433,47214972980.00,1749220
2020-05-22 00:00:00,3480.10,3563.52,3478.15,3480.10,2142582,75677103580.00,1684555
2020-05-25 00:00:00,3468.96,3506.28,3458.58,3468.96,1542129,53907742520.00,1673822
2020-05-26 00:00:00,3458.18,3485.81,3454.80,3458.18,1331848,46435787270.00,1661652
2020-05-27 00:00:00,3458.47,3473.45,3432.84,3458.47,1478674,51342678680.00,1651688
2020-05-28 00:00:00,3461.25,3472.42,3436.75,3461.25,1448221,50373605590.00,1620813
2020-05-29 00:00:00,3536.18,3536.18,3456.30,3536.18,1743329,61361064770.00,1681114
2020-06-01 00:00:00,3537.08,3567.55,3518.27,3537.08,1952197,69604000430.00,1609249
2020-06-02 00:00:00,3592.23,3605.35,3527.96,3592.23,1779945,63951391410.00,1762465
2020-06-03 00:00:00,3596.40,3623.46,3583.69,3596.40,1751046,63475824310.00,1732302
2020-06-04 00:00:00,3569.05,3640.19,3568.49,3569.05,2066079,75051696780.00,1714505
2020-06-05 00:00:00,3567.41,3578.39,3554.89,3567.41,1215049,43601366170.00,1668466
2020-06-08 00:00:00,3578.02,3622.08,3546.73,3578.02,1916138,69270189540.00,1653583
2020-06-09 00:00:00,3580.54,3587.90,3550.85,3580.54,1375714,49410072610.00,1680418
2020-06-10 00:00:00,3549.46,3584.71,3542.40,3549.46,1337358,48031379350.00,1754686
2020-06-11 00:00:00,3558.32,3581.58,3536.29,3558.32,1554221,55652045210.00,1707163
2020-06-12 00:00:00,3585.60,3586.97,3523.57,3585.60,1750870,62774354270.00,1749698
2020-06-15 00:00:00,3536.09,3595.71,3531.45,3536.09,1640265,58801419380.00,1755702
2020-06-16 00:00:00,3559.56,3565.45,3533.47,3559.56,1006003,36018298650.00,1738509
2020-06-17 00:00:00,3546.61,3579.67,3534.99,3546.61,1387465,49698245930.00,1772592
2020-06-18 00:00:00,3574.70,3578.93,3544.41,3574.70,1739924,62514351730.00,1785078
2020-06-19 00:00:00,3607.18,3611.26,3571.12,3607.18,1464835,52948370290.00,1841515
2020-06-22 00:00:00,3585.74,3621.46,3580.79,3585.74,1486082,53798382890.00,1850803
2020-06-23 00:00:00,3574.67,3588.10,3571.72,3574.67,931242,33549766820.00,1821110
2020-06-24 00:00:00,3580.46,3584.99,3571.51,3580.46,795031,28608503140.00,1755647
2020-06-29 00:00:00,3513.87,3569.79,3513.02,3513.87,1387333,49230568980.00,1821195
2020-06-30 00:00:00,3526.20,3544.03,3510.05,3526.20,1065220,37803893010.00,1830475
2020-07-01 00:00:00,3526.26,3533.71,3502.73,3526.26,1197237,42457989400.00,1853602
2020-07-02 00:00:00,3529.62,3537.36,3518.28,3529.62,914419,32462554920.00,1912972
2020-07-03 00:00:00,3573.50,3574.25,3528.81,3573.50,1363420,48914951690.00,1925604
2020-07-06 00:00:00,3572.95,3583.10,3558.09,3572.95,1072338,38567228370.00,1911952
2020-07-07 00:00:00,3587.01,3604.32,3570.70,3587.01,1091763,39463771680.00,1922997
2020-07-08 00:00:00,3647.85,3650.58,3587.62,3647.85,1571840,57461051840.00,1988988
2020-07-09 00:00:00,3673.22,3689.24,3652.97,3673.22,1359461,50221583190.00,1972448
2020-07-10 00:00:00,3639.26,3672.85,3630.70,3639.26,1386321,50965328800.00,1945004
2020-07-13 00:00:00,3687.18,3713.73,3636.64,3687.18,1611992,59779105500.00,1942052
2020-07-14 00:00:00,3693.52,3702.70,3665.39,3693.52,1152887,42689543760.00,1955079
2020-07-15 00:00:00,3692.77,3707.50,3669.33,3692.77,1012942,37604211830.00,1977445
2020-07-16 00:00:00,3653.01,3690.11,3642.39,3653.01,1463205,54069931180.00,1988652
2020-07-17 00:00:00,3670.46,3676.84,3634.35,3670.46,1065170,39304803980.00,1965266
2020-07-20 00:00:00,3674.16,3688.47,3664.05,3674.16,462794,17156913270.00,1994176
2020-07-21 00:00:00,3701.76,3702.74,3640.85,3701.76,1235565,45775939060.00,2019696
2020-07-22 00:00:00,3723.49,3754.19,3704.38,3723.49,1399415,52575631200.00,2063677
2020-07-23 00:00:00,3742.57,3744.72,3708.34,3742.57,1018070,38212626290.00,2075978
2020-07-24 00:00:00,3683.01,3743.29,3668.98,3683.01,1690069,63185529460.00,2072848
2020-07-27 00:00:00,3659.23,3717.11,3652.22,3659.23,1261857,46939257430.00,2039471
2020-07-28 00:00:00,3658.46,3699.49,3648.92,3658.46,1167502,43347924550.00,2044291
2020-07-29 00:00:00,3695.11,3704.55,3647.07,3695.11,1030939,38333972590.00,2066937
2020-07-30 00:00:00,3698.18,3715.62,3683.18,3698.18,1009819,37666086800.00,2056203
2020-07-31 00:00:00,3708.92,3711.35,3656.35,3708.92,1413941,52690401760.00,2045964
2020-08-03 00:00:00,3764.77,3770.94,3695.57,3764.77,1378256,52035188520.00,2068714
2020-08-04 00:00:00,3767.63,3784.54,3757.91,3767.63,913005,34697705230.00,2075525
2020-08-05 00:00:00,3758.40,3773.95,3738.13,3758.40,1026703,38913850390.00,2048789
2020-08-06 00:00:00,3790.36,3810.04,3757.47,3790.36,1492445,56833413560.00,2065944
2020-08-07 00:00:00,3771.78,3800.37,3749.34,3771.78,1308344,49785683890.00,2024605
2020-08-10 00:00:00,3763.42,3777.51,3747.00,3763.42,1017550,38537700570.00,2029732
2020-08-11 00:00:00,3743.87,3793.37,3740.38,3743.87,1253360,47549939880.00,1990803
2020-08-12 00:00:00,3753.89,3755.11,3727.52,3753.89,1048071,39458187490.00,2008746
2020-08-13 00:00:00,3741.04,3760.61,3716.76,3741.04,1179964,44365238710.00,1985218
2020-08-14 00:00:00,3745.87,3749.47,3722.20,3745.87,961533,36145399940.00,1972484
2020-08-17 00:00:00,3777.18,3782.26,3735.47,3777.18,1131450,42838347000.00,2000512
2020-08-18 00:00:00,3800.39,3801.58,3776.46,3800.39,972333,36990608010.00,1992593
2020-08-19 00:00:00,3770.53,3812.60,3770.39,3770.53,1376365,52332907350.00,1943694
2020-08-20 00:00:00,3738.84,3770.24,3730.65,3738.84,1504562,56542809050.00,1901823
2020-08-21 00:00:00,3744.92,3765.85,3733.09,3744.92,1041539,39131110770.00,1883407
2020-08-24 00:00:00,3743.01,3763.33,3735.88,3743.01,856819,32237477930.00,1870340
2020-08-25 00:00:00,3721.39,3778.46,3719.79,3721.39,1500771,56444864200.00,1912921
2020-08-26 00:00:00,3732.77,3742.17,3707.01,3732.77,1287797,47989955880.00,1887322
2020-08-27 00:00:00,3724.24,3749.09,3712.39,3724.24,1117806,41743089070.00,1889762
2020-08-28 00:00:00,3735.90,3736.18,3702.77,3735.90,1008792,37570507260.00,1860271
2020-08-31 00:00:00,3776.54,3786.11,3725.79,3776.54,1365143,51408401830.00,1867674
2020-09-01 00:00:00,3769.89,3780.04,3765.51,3769.89,648028,24473720830.00,1861706
2020-09-02 00:00:00,3775.56,3780.08,3752.48,3775.56,1010241,38101955040.00,1846033
2020-09-03 00:00:00,3785.63,3809.47,3771.70,3785.63,1310045,49710115770.00,1871876
2020-09-04 00:00:00,3752.83,3793.74,3731.14,3752.83,1237303,46506918240.00,1805590
2020-09-07 00:00:00,3734.89,3767.05,3725.12,3734.89,1250526,46913601960.00,1793237
2020-09-08 00:00:00,3719.67,3756.55,3718.31,3719.67,926766,34677730730.00,1795724
2020-09-09 00:00:00,3661.72,3727.22,3654.81,3661.72,1631727,60379139500.00,1785669
2020-09-10 00:00:00,3643.45,3684.28,3634.47,3643.45,1250722,45790317810.00,1811875
2020-09-11 00:00:00,3667.08,3670.38,3625.99,3667.08,1019988,37226102170.00,1804993
2020-09-14 00:00:00,3664.38,3679.00,3645.14,3664.38,996697,36506826970.00,1795600
2020-09-15 00:00:00,3594.82,3683.27,3594.82,3594.82,1478497,53825736440.00,1893662
2020-09-16 00:00:00,3577.03,3612.08,3564.38,3577.03,1490684,53476115350.00,1886887
2020-09-17 00:00:00,3571.36,3592.81,3564.39,3571.36,1218806,43612950990.00,1840791
2020-09-18 00:00:00,3593.53,3607.91,3563.75,3593.53,1160559,41685065470.00,1803416
2020-09-21 00:00:00,3532.45,3594.64,3518.30,3532.45,1396715,49575506590.00,1852849
2020-09-22 00:00:00,3528.22,3543.07,3496.21,3528.22,1160669,40974699460.00,1803712
2020-09-23 00:00:00,3531.78,3548.99,3492.50,3531.78,1234579,43561029600.00,1807576
2020-09-24 00:00:00,3540.13,3549.96,3517.16,3540.13,1062493,37647230730.00,1783308
2020-09-25 00:00:00,3513.00,3543.64,3511.45,3513.00,1112418,39315585610.00,1779430
2020-09-28 00:00:00,3528.12,3538.52,3496.21,3528.12,1318932,46548001030.00,1754935
2020-09-29 00:00:00,3522.50,3532.45,3491.16,3522.50,1213386,42678589710.00,1719455
2020-09-30 00:00:00,3544.59,3554.33,3512.88,3544.59,1275710,45263951910.00,1604887
2020-10-09 00:00:00,3615.95,3622.81,3543.58,3615.95,950008,34232283030.00,1571937
2020-10-12 00:00:00,3619.77,3637.06,3611.71,3619.77,831538,30171370090.00,1596625
2020-10-13 00:00:00,3607.42,3627.63,3597.04,3607.42,914904,33094320280.00,1609323
2020-10-14 00:00:00,3596.86,3618.55,3585.55,3596.86,861347,31107511850.00,1631081
2020-10-15 00:00:00,3580.31,3603.15,3556.22,3580.31,1168630,41928612730.00,1696472
2020-10-16 00:00:00,3593.36,3601.09,3561.22,3593.36,1121854,40269061110.00,1722534
2020-10-19 00:00:00,3569.89,3617.43,3553.11,3569.89,1581559,57015605490.00,1781081
2020-10-20 00:00:00,3571.40,3583.73,3566.02,3571.40,704672,25356096240.00,1768520
2020-10-21 00:00:00,3601.99,3603.08,3567.46,3601.99,898686,32482032340.00,1793525
2020-10-22 00:00:00,3595.98,3619.94,3587.49,3595.98,1016512,36942752300.00,1761343
2020-10-23 00:00:00,3573.64,3627.87,3572.90,3573.64,1295918,47101433230.00,1784084
2020-10-26 00:00:00,3568.41,3582.03,3560.39,3568.41,1001931,36033698580.00,1808119
2020-10-27 00:00:00,3570.46,3578.56,3561.81,3570.46,636971,22911475180.00,1813811
2020-10-28 00:00:00,3615.86,3617.11,3570.64,3615.86,1386226,50254854770.00,1803584
2020-10-29 00:00:00,3614.35,3624.92,3595.63,3614.35,1085870,39527320290.00,1799446
2020-10-30 00:00:00,3647.88,3654.39,3601.29,3647.88,1323725,48489774780.00,1826958
2020-11-02 00:00:00,3664.11,3665.37,3639.18,3664.11,895162,32957820360.00,1839658
2020-11-03 00:00:00,3654.21,3673.16,3651.73,3654.21,679354,25093029710.00,1843287
2020-11-04 00:00:00,3694.13,3700.41,3655.86,3694.13,1115146,41411105580.00,1902806
2020-11-05 00:00:00,3688.76,3710.70,3675.33,3688.76,866160,32272833470.00,1888536
2020-11-06 00:00:00,3716.87,3724.67,3686.18,3716.87,836713,31325026140.00,1937808
2020-11-09 00:00:00,3791.71,3804.15,3722.90,3791.71,1280029,48654212490.00,1932366
2020-11-10 00:00:00,3760.47,3811.31,3753.74,3760.47,1014882,38704620230.00,1911000
2020-11-11 00:00:00,3772.87,3786.66,3757.39,3772.87,690721,26299931860.00,1910084
2020-11-12 00:00:00,3760.44,3797.55,3746.01,3760.44,1094814,41724629810.00,1947407
2020-11-13 00:00:00,3766.44,3774.47,3743.86,3766.44,839284,31878758170.00,1951666
2020-11-16 00:00:00,3777.14,3783.92,3739.23,3777.14,1155104,43881015160.00,1946926
2020-11-17 00:00:00,3837.89,3839.54,3774.50,3837.89,1408315,54167994000.00,1991674
2020-11-18 00:00:00,3826.09,3848.76,3805.78,3826.09,882859,34023294770.00,1970718
2020-11-19 00:00:00,3852.12,3865.14,3823.22,3852.12,1109203,43042222620.00,1995750
2020-11-20 00:00:00,3883.92,3885.46,3843.43,3883.92,919114,35858863350.00,2017692
2020-11-23 00:00:00,3817.86,3910.97,3813.86,3817.86,1728326,67169793690.00,1929296
2020-11-24 00:00:00,3809.76,3822.01,3797.34,3809.76,806747,31124068530.00,1916035
2020-11-25 00:00:00,3787.79,3816.33,3778.04,3787.79,1461373,56005528520.00,1879903
2020-11-26 00:00:00,3810.39,3819.79,3778.84,3810.39,1051677,40261456510.00,1863415
