datetime,open,high,low,close,volume,turnover,open_interest
2023-06-20 09:45:00,3928.46,3937.08,3919.62,3928.46,1756309100,40936047373.10,0
2023-06-20 10:00:00,3930.60,3931.43,3922.90,3930.60,1238998800,26625370765.30,0
2023-06-20 10:15:00,3925.72,3932.53,3925.20,3925.72,961098500,20623582287.40,0
2023-06-20 10:30:00,3923.11,3926.34,3922.04,3923.11,680313100,15633078320.10,0
2023-06-20 10:45:00,3922.95,3924.13,3918.47,3922.95,613214100,14301720705.10,0
2023-06-20 11:00:00,3926.37,3932.08,3923.51,3926.37,608460200,15704365039.00,0
2023-06-20 11:15:00,3928.48,3929.75,3923.13,3928.48,471506200,10928626050.20,0
2023-06-20 11:30:00,3930.89,3930.96,3927.89,3930.89,406620900,9480029395.50,0
2023-06-20 13:15:00,3929.60,3936.49,3929.30,3929.60,712063400,15857020011.80,0
2023-06-20 13:30:00,3927.29,3929.88,3924.36,3927.29,590786300,11385479374.40,0
2023-06-20 13:45:00,3931.03,3932.71,3926.89,3931.03,623350300,12212003664.70,0
2023-06-20 14:00:00,3936.23,3937.49,3930.68,3936.23,682703100,14355595503.70,0
2023-06-20 14:15:00,3922.55,3936.37,3922.55,3922.55,657611800,13725343104.20,0
2023-06-20 14:30:00,3923.71,3925.16,3920.36,3923.71,643338600,13202008828.60,0
2023-06-20 14:45:00,3926.04,3927.53,3922.55,3926.04,745239800,14245167996.10,0
2023-06-20 15:00:00,3924.24,3927.37,3923.84,3924.24,860417600,17058642867.60,0
2023-06-21 09:45:00,3908.46,3920.13,3905.04,3908.46,1748647900,42778707233.40,0
2023-06-21 10:00:00,3908.83,3914.01,3906.40,3908.83,1204522500,25971641753.70,0
2023-06-21 10:15:00,3898.68,3909.92,3893.48,3898.68,1158093300,23075517637.70,0
2023-06-21 10:30:00,3911.11,3912.68,3898.64,3911.11,983164200,18385461780.40,0
2023-06-21 10:45:00,3911.06,3911.60,3905.09,3911.06,585429400,12495460142.60,0
2023-06-21 11:00:00,3898.31,3910.83,3896.35,3898.31,543851100,11713297907.10,0
2023-06-21 11:15:00,3896.75,3902.28,3896.75,3896.75,425943500,9059592011.50,0
2023-06-21 11:30:00,3899.73,3900.06,3895.05,3899.73,342565300,7460040245.10,0
2023-06-21 13:15:00,3895.07,3901.45,3894.19,3895.07,572327500,10191386759.00,0
2023-06-21 13:30:00,3888.17,3895.38,3887.98,3888.17,544416300,10320160728.50,0
2023-06-21 13:45:00,3892.42,3895.77,3887.14,3892.42,445022500,8757162447.20,0
2023-06-21 14:00:00,3892.06,3896.31,3891.07,3892.06,375238400,7389060310.20,0
2023-06-21 14:15:00,3887.05,3892.20,3883.17,3887.05,538828300,10427967317.70,0
2023-06-21 14:30:00,3880.66,3888.41,3880.05,3880.66,520288300,9908204550.00,0
2023-06-21 14:45:00,3869.36,3880.69,3869.27,3869.36,820899800,15749975846.30,0
2023-06-21 15:00:00,3864.03,3870.64,3864.03,3864.03,1025419200,19947068921.10,0
2023-06-26 09:45:00,3838.48,3838.48,3825.43,3838.48,2660464200,48276329611.90,0
2023-06-26 10:00:00,3809.77,3838.57,3809.57,3809.77,1393700300,28132600626.90,0
2023-06-26 10:15:00,3815.89,3819.62,3808.53,3815.89,1000904700,18766983566.20,0
2023-06-26 10:30:00,3805.19,3815.92,3804.70,3805.19,810208000,14778034240.10,0
2023-06-26 10:45:00,3801.35,3807.79,3801.35,3801.35,674249800,13040569938.90,0
2023-06-26 11:00:00,3813.04,3815.92,3801.05,3813.04,514498600,10040260633.80,0
2023-06-26 11:15:00,3830.85,3831.54,3812.03,3830.85,506665300,11099367132.50,0
2023-06-26 11:30:00,3836.37,3841.29,3830.44,3836.37,609346300,12984595203.20,0
2023-06-26 13:15:00,3822.01,3836.96,3822.01,3822.01,672340900,11720220366.60,0
2023-06-26 13:30:00,3821.02,3822.41,3817.25,3821.02,495563900,8931778481.50,0
2023-06-26 13:45:00,3816.39,3823.14,3815.64,3816.39,542962400,9276323271.40,0
2023-06-26 14:00:00,3812.30,3820.76,3812.26,3812.30,520671700,9526064272.60,0
2023-06-26 14:15:00,3806.68,3815.15,3806.68,3806.68,570738200,10063249083.70,0
2023-06-26 14:30:00,3808.95,3816.69,3802.23,3808.95,753692500,12551546841.90,0
2023-06-26 14:45:00,3803.74,3810.45,3802.04,3803.74,781471600,12959986205.10,0
