datetime,open,high,low,close,volume,turnover,open_interest
2019-11-12 00:00:00,3903.69,3914.88,3877.74,3903.69,7654306900,108828235839.00,0
2019-11-13 00:00:00,3899.98,3908.42,3882.43,3899.98,7674907800,112057146508.00,0
2019-11-14 00:00:00,3905.86,3916.95,3895.14,3905.86,8700844600,119791566838.00,0
2019-11-15 00:00:00,3877.09,3915.10,3877.09,3877.09,8373091700,115423020916.00,0
2019-11-18 00:00:00,3907.93,3913.10,3868.32,3907.93,7664599300,107085819889.00,0
2019-11-19 00:00:00,3947.04,3947.04,3902.38,3947.04,8216102500,123227172612.00,0
2019-11-20 00:00:00,3907.86,3943.23,3901.99,3907.86,7681533300,118003062733.00,0
2019-11-21 00:00:00,3889.60,3901.83,3875.97,3889.60,6913053800,104147769297.00,0
2019-11-22 00:00:00,3849.99,3918.84,3833.50,3849.99,9104263900,146981162089.00,0
2019-11-25 00:00:00,3878.21,3878.25,3839.42,3878.21,10606628900,140851076272.00,0
2019-11-26 00:00:00,3891.65,3899.11,3869.59,3891.65,11151353700,140213633064.00,0
2019-11-27 00:00:00,3875.62,3889.98,3862.70,3875.62,7643730500,107238822033.00,0
2019-11-28 00:00:00,3862.30,3887.69,3852.01,3862.30,6523011900,87081788912.00,0
2019-11-29 00:00:00,3828.67,3861.66,3804.83,3828.67,7414433100,116200556869.00,0
2019-12-02 00:00:00,3836.06,3854.75,3829.31,3836.06,7741217300,109992592541.00,0
2019-12-03 00:00:00,3851.09,3851.12,3811.63,3851.09,7361124000,108703714965.00,0
2019-12-04 00:00:00,3849.82,3852.99,3831.07,3849.82,7968338500,109646342795.00,0
2019-12-05 00:00:00,3879.36,3883.40,3859.82,3879.36,8905119300,129357592811.00,0
2019-12-06 00:00:00,3902.39,3902.39,3878.70,3902.39,7864888700,116424775801.00,0
2019-12-09 00:00:00,3895.45,3911.97,3885.25,3895.45,9535380600,130873098246.00,0
2019-12-10 00:00:00,3900.38,3900.96,3882.09,3900.38,8626292800,121118412751.00,0
2019-12-11 00:00:00,3902.75,3909.39,3890.34,3902.75,9976548000,127690403434.00,0
2019-12-12 00:00:00,3891.02,3908.45,3886.12,3891.02,8470833000,117874313734.00,0
2019-12-13 00:00:00,3968.22,3969.46,3925.28,3968.22,14857134900,201018885799.00,0
2019-12-16 00:00:00,3987.55,3987.59,3953.51,3987.55,14848667000,202154895254.00,0
2019-12-17 00:00:00,4041.80,4067.14,3984.52,4041.80,20116293700,251637865287.00,0
2019-12-18 00:00:00,4032.78,4057.64,4025.34,4032.78,15135176400,197620207485.00,0
2019-12-19 00:00:00,4027.15,4038.54,4014.90,4027.15,11790055800,152553809116.00,0
2019-12-20 00:00:00,4017.25,4046.73,4014.93,4017.25,12126766200,158460232416.00,0
2019-12-23 00:00:00,3967.10,4032.17,3964.38,3967.10,12281624600,162048261474.00,0
2019-12-24 00:00:00,3992.96,3994.51,3963.67,3992.96,9598904500,122499163329.00,0
2019-12-25 00:00:00,3990.87,4000.56,3976.36,3990.87,9493889000,131896466969.00,0
2019-12-26 00:00:00,4025.99,4025.99,3993.54,4025.99,10886064000,140814968242.00,0
2019-12-27 00:00:00,4022.03,4066.80,4019.72,4022.03,15092641100,195090417041.00,0
2019-12-30 00:00:00,4081.63,4083.69,4001.50,4081.63,15597148800,216814660017.00,0
2019-12-31 00:00:00,4096.58,4098.14,4069.01,4096.58,12326425800,173119348509.00,0
2020-01-02 00:00:00,4152.24,4172.66,4121.35,4152.24,18211677200,270105532027.00,0
2020-01-03 00:00:00,4144.96,4164.30,4131.86,4144.96,14282624400,215216288331.00,0
2020-01-06 00:00:00,4129.30,4170.64,4102.38,4129.30,17530995300,250182071293.00,0
2020-01-07 00:00:00,4160.23,4161.25,4135.10,4160.23,13948903100,196389059714.00,0
2020-01-08 00:00:00,4112.32,4149.81,4101.98,4112.32,16758585000,212406263857.00,0
2020-01-09 00:00:00,4164.37,4165.66,4143.59,4164.37,13688632400,200150352941.00,0
2020-01-10 00:00:00,4163.18,4180.98,4148.48,4163.18,11303171900,177827413709.00,0
2020-01-13 00:00:00,4203.99,4203.99,4148.60,4203.99,11969198200,199795489709.00,0
2020-01-14 00:00:00,4189.89,4223.51,4188.08,4189.89,12932078300,196221263395.00,0
2020-01-15 00:00:00,4166.73,4193.87,4150.88,4166.73,10463313600,163081930622.00,0
2020-01-16 00:00:00,4149.04,4175.29,4142.18,4149.04,10026764200,156242505812.00,0
2020-01-17 00:00:00,4154.85,4177.03,4141.64,4154.85,9872568200,166591591594.00,0
2020-01-20 00:00:00,4185.83,4185.96,4149.49,4185.83,12240914700,202692287441.00,0
2020-01-21 00:00:00,4114.31,4165.02,4113.33,4114.31,13052750700,204586880493.00,0
2020-01-22 00:00:00,4131.93,4141.18,4046.49,4131.93,12675876300,208136150791.00,0
2020-01-23 00:00:00,4003.90,4103.52,3972.39,4003.90,16035760300,250409357700.00,0
2020-02-03 00:00:00,3688.36,3732.16,3639.91,3688.36,15755964700,243303105385.00,0
2020-02-04 00:00:00,3785.64,3786.86,3652.00,3785.64,21393332800,298165767621.00,0
2020-02-05 00:00:00,3828.53,3866.01,3781.61,3828.53,17492552400,264042920865.00,0
2020-02-06 00:00:00,3899.78,3914.91,3806.96,3899.78,17646223500,262820088451.00,0
2020-02-07 00:00:00,3899.87,3899.88,3849.71,3899.87,15173175900,237508816255.00,0
2020-02-10 00:00:00,3916.01,3920.17,3861.01,3916.01,14840696900,229625441895.00,0
2020-02-11 00:00:00,3952.46,3970.52,3915.71,3952.46,14344167400,219307119361.00,0
2020-02-12 00:00:00,3984.43,3984.43,3940.67,3984.43,12671032100,200776706549.00,0
2020-02-13 00:00:00,3959.92,3999.55,3950.14,3959.92,14500184300,228605964793.00,0
2020-02-14 00:00:00,3987.73,4001.56,3954.02,3987.73,14323980300,222895073624.00,0
