datetime,open,high,low,close,volume,turnover,open_interest
2023-12-11 13:40:00,3383.77,3383.91,3381.25,3383.77,34624100,595812140.10,0
2023-12-11 13:41:00,3384.38,3384.79,3383.93,3384.38,42725100,637350168.40,0
2023-12-11 13:42:00,3384.46,3384.69,3384.09,3384.46,29703500,536764079.00,0
2023-12-11 13:43:00,3382.75,3384.89,3382.75,3382.75,32844800,557035973.90,0
2023-12-11 13:44:00,3381.22,3382.61,3381.22,3381.22,29557300,477445606.60,0
2023-12-11 13:45:00,3380.66,3381.25,3380.60,3380.66,28655600,493296393.00,0
2023-12-11 13:46:00,3379.42,3380.62,3379.22,3379.42,26713200,502509129.20,0
2023-12-11 13:47:00,3379.02,3379.64,3378.85,3379.02,28697700,459288494.50,0
2023-12-11 13:48:00,3378.19,3379.01,3378.19,3378.19,32880200,481388415.60,0
2023-12-11 13:49:00,3378.76,3378.76,3377.97,3378.76,38575000,494735892.30,0
2023-12-11 13:50:00,3380.05,3380.05,3378.23,3380.05,35939700,561274811.10,0
2023-12-11 13:51:00,3379.87,3380.22,3379.73,3379.87,32464100,480253939.10,0
2023-12-11 13:52:00,3379.08,3380.35,3379.08,3379.08,30789400,527852079.00,0
2023-12-11 13:53:00,3378.14,3379.16,3378.03,3378.14,33729700,494734899.20,0
2023-12-11 13:54:00,3378.42,3378.50,3377.78,3378.42,31443700,466409766.60,0
2023-12-11 13:55:00,3379.73,3379.76,3378.60,3379.73,27064400,453184385.10,0
2023-12-11 13:56:00,3378.93,3380.16,3378.82,3378.93,27682100,474002120.00,0
2023-12-11 13:57:00,3379.08,3379.33,3378.63,3379.08,31722400,460675307.90,0
2023-12-11 13:58:00,3381.14,3381.59,3379.48,3381.14,39191200,618547176.50,0
2023-12-11 13:59:00,3382.05,3382.20,3380.84,3382.05,29355300,437441142.20,0
2023-12-11 14:00:00,3381.99,3382.34,3381.46,3381.99,26567000,415270791.20,0
2023-12-11 14:01:00,3382.04,3382.26,3381.50,3382.04,27654200,476761027.00,0
2023-12-11 14:02:00,3383.91,3384.07,3382.13,3383.91,52211200,671316476.80,0
2023-12-11 14:03:00,3388.77,3388.77,3384.46,3388.77,87111500,1016950457.80,0
2023-12-11 14:04:00,3392.15,3392.15,3388.98,3392.15,62764300,982031904.50,0
2023-12-11 14:05:00,3394.56,3394.56,3391.88,3394.56,59812100,930215607.70,0
2023-12-11 14:06:00,3401.09,3401.18,3394.56,3401.09,137363900,1892512993.60,0
2023-12-11 14:07:00,3400.54,3404.09,3400.54,3400.54,104033100,1625921154.60,0
2023-12-11 14:08:00,3402.30,3402.62,3398.75,3402.30,68820300,1134919842.90,0
2023-12-11 14:09:00,3400.08,3402.15,3399.77,3400.08,49862900,891847361.60,0
2023-12-11 14:10:00,3402.52,3402.52,3400.03,3402.52,54281700,964466676.60,0
